さえ, 6
喜び, 2
過ぎ, 5
🎂, 1
見つけ, 21
⛩, 4
顔, 22
よろず, 2
^-^, 1
ぅ, 4
湯婆婆, 1
元, 3
認識, 3
チャック, 1
グー, 5
ニーズ, 5
恋人, 1
午前, 1
徹夜, 2
待た, 3
返し, 3
去年, 5
😕, 2
火災, 4
警報, 3
切れ, 1
行きつく, 1
戻り, 1
歩, 1
可能, 7
宝, 1
地図, 1
ワクワク, 7
😎, 14
ドキドキ, 2
火事, 1
器, 4
壊れ, 4
監視, 1
用心, 1
鳴らす, 1
みな, 7
老人, 1
アスチン・シャン, 1
上司, 2
終わる, 3
冗談, 5
バンダナ, 2
交ぜ, 1
テミダナ, 1
バンテミ, 1
マイケル, 1
何事, 1
終われ, 1
そー, 1
ゆー, 1
こ, 5
こんばんは, 2
🌕, 1
微妙, 1
就職, 4
苦しい, 3
出し, 3
グラフィック, 2
デザイナー, 1
手並み, 1
がんばっ, 1
願っ, 10
負け, 1
頑張り, 8
準備, 3
左, 7
ダンス, 5
多才, 1
ダンサー, 1
sexyzone, 1
慣れ, 5
自動, 6
会社, 8
Auto, 2
Zone, 1
用, 2
品, 1
sexy, 1
一瞬, 2
13, 3
デビュー, 3
赤ちゃん, 1
Out, 1
n, 1
2011, 1
水着, 3
消える, 1
ドッキリ, 2
仕掛け, 1
はあ, 1
立て直し, 2
23, 3
立て直す, 1
並び替える, 1
洋服, 4
引き出し, 1
整理, 2
目録, 1
とり, 1
謝ら, 2
でる, 8
溶け, 1
消え, 3
辛抱, 4
溶ける, 1
感想, 1
したみ, 1
一体, 1
我慢, 4
言葉遣い, 4
教える, 3
主語, 4
突き止める, 1
珍しく, 2
Ｇｏｏｇｌｅ, 1
訳者, 2
20, 6
かかっ, 4
まるっきり, 1
価値, 11
述語, 1
逆, 2
間違っ, 10
解釈, 1
わけ, 5
😊😊😊, 1
肝心, 1
気軽, 2
対応, 1
ウエブサイト, 1
真剣, 4
たって, 3
受け止め, 1
ウェブサイト, 6
受ける, 2
危うく, 1
クビ, 2
データベース, 1
誤っ, 3
削除, 3
ゴミ箱, 1
データ, 2
吐き出し, 1
ダータベース, 1
物事, 1
永久, 1
そば, 1
スクリーン, 1
３０, 2
見つめ, 1
じつ, 1
回復, 1
奇跡, 1
バックアップ, 2
復元, 2
！！！☺, 1
ショック, 1
30, 5
動け, 1
宵っぱり, 1
笑える, 1
消す, 1
すぎる, 6
ダータ, 1
深く, 3
外付け, 1
ハードディスク, 1
ドライブ, 2
あげ, 6
Photo, 1
フォルダ, 1
分け, 2
フォト, 1
プログラマー, 2
ファイル, 1
重く, 1
かかり, 3
洞察, 1
満ち, 1
定義, 1
iPhone, 9
ストレージ, 1
めいめい, 2
スマホ, 16
Pixel, 1
アプリ, 17
機種, 1
XR, 1
つややか, 1
限定, 2
自然, 11
学, 1
ボリューミー, 1
広大, 1
気づき, 2
料理, 9
大きく, 6
見せる, 4
Sony, 1
マック, 1
🥳🍔, 1
オーバーオール, 13
ソニー, 3
カメラ, 16
集め, 2
Android, 4
まあ, 4
マクドナルド, 5
はるか, 3
味わい, 1
うまく, 11
時期, 2
月見, 2
要素, 1
寒く, 2
やっと, 3
着れ, 1
天気, 4
セーター, 6
🌨️, 1
卵, 1
見立て, 2
今度, 3
頼ん, 1
下, 7
履け, 2
チャレンジ, 1
朝ごはん, 1
ほんの, 1
T, 5
ジーンズ, 3
男子, 1
ファッション, 1
いか, 3
肌, 3
堂々, 2
応答, 2
スタイル, 11
🚶, 1
OK, 2
ボーイッシュ, 2
スカート, 3
快適, 1
選択, 2
こう, 4
🤩, 2
痩せ, 3
短い, 14
乾き, 2
にくい, 1
涙袋, 11
とも, 6
堪能, 2
普遍, 4
燃え, 1
非常, 16
残念, 3
依存, 2
薄い, 4
デニム, 5
乾く, 1
永遠, 5
避, 1
細, 1
履き, 1
ずらい, 1
梅雨, 1
干し, 1
☔, 2
ぷくっ, 1
eye, 1
bag, 1
どっちみち, 3
ごく, 1
少量, 1
ネイティブ, 2
祖先, 2
右, 2
画像, 5
編集, 1
消し, 6
決して, 4
比べる, 1
数え, 1
実際, 6
メイク, 2
発見, 7
願わしい, 1
繊細, 1
そもそも, 2
挨拶, 3
ロマンチック, 2
不, 7
器用, 2
教師, 1
生徒, 4
love, 2
you, 4
我, 1
愛す, 1
訳せ, 1
否定, 1
<, 4
>, 3
•, 2
シャイ, 1
遠回し, 2
奥ゆかしい, 1
口ぶり, 1
思い違い, 1
ねぇ, 4
ストレート, 5
告白, 9
文化, 16
威圧, 2
十, 3
一夜, 1
100, 1
死ん, 2
イデア, 6
宮沢, 1
賢治, 1
注文, 1
店, 9
名作, 1
煩わしい, 1
読書, 1
追加, 2
青空, 2
文庫, 2
サイト, 4
無料, 5
著作, 1
権, 1
消滅, 1
かしこまり, 4
^, 6
E, 2
自転, 5
逃げる, 1
幻想, 3
行わ, 1
川, 4
倒れ, 5
イケメン, 4
部類, 2
古い, 12
80, 1
たろう, 2
正直, 4
青年, 1
そっ, 4
40, 2
鼻, 6
言い, 10
テルマエロマエ, 1
平たい, 1
面白かっ, 3
必ず, 2
違っ, 4
みん, 2
♪, 3
古代, 1
ローマ, 3
現代, 2
くる, 9
♨, 1
概念, 2
詩, 12
見逃し, 1
詫び, 1
申し上げる, 1
あそぼ, 1
通知, 1
失い, 1
続け, 4
!, 115
NHK, 3
東京, 7
愛し, 2
ふるさと, 2
映っ, 1
探検, 2
乗り継ぎ, 1
🥱, 1
成長, 4
ニュース, 7
道徳, 1
カートゥーン, 3
カットゥーン, 1
しばしば, 4
ヒーロー, 2
パーワーパフガール, 1
ググる, 3
デクスターズラボ, 2
作家, 1
見覚え, 1
CM, 2
スイ, 3
チュー, 1
フレンズ, 1
高, 3
ＣＮ, 1
計画, 1
暮らし, 3
😳😳😳, 1
クレイジー, 2
間違わ, 1
🍳, 1
件名, 1
変更, 1
迷惑, 3
おか, 2
けして, 2
やま, 8
散々, 1
勘違い, 9
おや, 2
まー, 1
強く, 6
怖かっ, 3
正しかっ, 1
気長, 1
まぁ, 1
驚き, 4
白日, 1
エレファント, 2
ジム, 2
King, 5
Gnu, 2
アーティスト, 4
直訳, 2
ヌー, 2
王, 1
キング, 1
呼ん, 4
建物, 2
側面, 1
ビル, 1
横, 4
階段, 1
撮っ, 1
アパート, 5
年齢, 4
よる, 4
場合, 8
品質, 1
低い, 10
安い, 3
土地, 2
庭, 7
歴史, 1
大事, 6
芝生, 3
はえ, 1
尊重, 1
感謝, 4
魅力, 5
寺, 1
城, 7
薔薇, 3
アーチ, 2
🌹, 1
バラ, 5
白石, 4
画数, 1
ヨーロッパ, 3
観光, 1
触っ, 1
アリゾナ, 1
メサ, 7
温かい, 2
暖かく, 1
保ち, 1
石, 1
野生, 1
🦁, 2
スペイン, 3
テーブル, 2
植えよう, 1
🌸🌸🌸, 1
響き, 1
周り, 8
ウロウロ, 1
チャラ, 9
コヨーテ, 6
苗木, 1
🌸, 5
狼, 1
面白, 3
犬, 3
鶏, 5
うさぎ, 3
農場, 1
なけれ, 8
宮崎, 2
県, 6
方言, 3
襲い, 1
いけ, 5
カラオケ, 2
避け, 1
走っ, 2
逃げ, 4
ハワイ, 4
定める, 1
°, 2
バイリンガル, 2
尊敬, 6
🌴, 1
１番, 1
イタ, 1
ン, 2
習う, 2
嵐, 1
コンサート, 2
気づか, 2
突然, 2
話せる, 6
遅延, 1
夢中, 2
🌊, 1
️🙆, 2
辛く, 1
マサチューセッツ, 3
親友, 1
校則, 1
変わっ, 11
ホグワーツ, 4
願わく, 1
箒, 2
のる, 1
🧹, 1
ニン, 2
バス, 3
2000, 1
２０００, 1
パーフェクト, 1
ほうき, 1
スリザリン, 1
勝つ, 1
ジェット, 1
コースター, 1
乗れ, 1
高所, 1
恐怖, 1
症, 1
飛べ, 1
グリフィンドール, 2
マフラー, 1
レイブレンクロー, 1
対し, 4
十分, 4
だ〜, 1
ハッフルパフ, 1
レイブンクロー, 1
ハッ, 1
フル, 1
パフ, 1
なろ, 1
思いっきり, 1
背中, 1
小熊, 2
通学, 1
路, 1
坂, 1
鹿, 1
油断, 1
あや, 2
警察, 2
もらい, 5
助かり, 1
笑い話, 2
チュウ, 2
ガム, 3
売っ, 4
リリース, 3
です〜, 2
予定, 2
就活, 2
働き, 3
体, 7
努める, 1
激励, 2
社, 1
内定, 4
貰え, 5
隕石, 4
落ち, 3
目覚め, 2
開き, 1
なくなっ, 3
なくなる, 1
ふと, 1
異, 4
プラダ, 1
悪魔, 1
追いつく, 2
植物, 1
植え, 2
🌻, 2
平等, 1
花, 9
レビュー, 1
ハサウェイ, 1
前向き, 1
頑張る, 2
ぜん, 1
ぱん, 1
スター, 2
梅, 1
魔女, 5
Les, 1
Miserables, 1
演技, 1
レミゼラブル, 1
銀, 1
燭台, 1
盗もう, 1
若く, 1
🧙, 1
若, 1
保つ, 1
長生き, 3
できれ, 2
ただ, 7
エノキ, 1
ライト, 3
ノベル, 3
版, 6
助ける, 1
コメント, 7
残す, 1
かしら, 4
手伝い, 12
文, 5
良けれ, 1
docs, 2
google, 2
document, 2
d, 2
Zze, 1
DCOJp, 1
KzL, 1
_, 6
CW, 1
F, 1
vh, 1
6, 8
syBuOpuZpfCGQ, 1
FOtUNM, 1
edit, 2
usp, 2
drivesdk, 1
同時, 3
ver, 2
先, 2
はず, 4
章, 2
修正, 2
しよう, 5
手伝え, 1
チェック, 3
役目, 1
ドキュメント, 1
残し, 3
すでに, 1
助け, 4
今夜, 1
見れ, 5
win, 2
４, 4
さー, 1
アーロン, 7
廃墟, 2
場面, 1
べき, 3
指し, 1
確か, 2
渡し, 1
二人, 6
帰れる, 1
考えよう, 1
立ち, 1
✨！！, 1
従い, 1
撮れる, 2
ニュアンス, 4
トピック, 2
メイプル, 1
ドキュメンタリー, 2
つかめ, 1
ふぅ, 1
🔍, 1
検索, 4
だー, 1
🥺🥺, 2
①, 2
②, 2
察, 1
早い, 5
背戸, 1
『, 1
後ろ, 2
』, 1
早口, 1
ぺ, 2
かん, 2
プレー, 1
リン, 1
とろける, 1
two, 1
them, 1
普通, 5
文法, 7
思え, 6
怖じ, 1
必死, 1
見つから, 2
裏口, 1
ヒット, 1
．, 1
letnet, 1
my, 2
sharepoint, 1
w, 1
g, 1
personal, 1
ethanhill, 1
letu, 1
edu, 1
ETdUI, 1
IPT, 1
ZNuVypwnA, 1
H, 1
cBAi, 1
56, 1
jVCmZJLJTmI, 1
gjcA, 1
e, 1
GahSJ, 1
さらに, 1
やり直し, 1
🥲, 4
特に, 2
背景, 4
透過, 4
うわっ, 4
派, 4
スキャン, 1
スキャナー, 2
アイデア, 7
サボタージュ, 1
放題, 1
おお, 1
アナログ, 1
デジタル, 3
経験, 12
iPadpro, 1
貯め, 1
撮影, 4
所有, 2
帰っ, 3
撃ち合っ, 1
iPad, 1
Pro, 1
ポスト, 1
！！☺, 1
銃, 10
丁, 1
溶かし, 3
以上, 1
褒め, 4
貰う, 1
撮る, 1
なう, 1
基本, 1
手, 7
廃屋, 1
犯罪, 2
遅れ, 5
ゲスト, 1
忙しかっ, 2
設定, 1
続き, 1
取り掛かろう, 1
長かっ, 1
むしろ, 2
いただい, 2
場所, 10
墨, 1
白, 2
辛かっ, 2
辛い, 4
国語, 2
学ん, 5
評論, 1
筆者, 1
芳, 1
詠, 1
英, 2
毎回, 5
過去, 1
分詞, 1
苦しん, 1
swum, 1
swam, 1
swimmed, 1
音読, 1
させ, 3
要約, 1
The, 9
Moth, 1
Flame, 1
愛する, 2
登る, 1
壁, 1
去っ, 1
どれ, 4
ほど, 5
モス, 1
消防, 1
隊, 1
蛾, 1
炎, 1
虫, 6
殺す, 2
曖昧, 7
入る, 2
直接, 3
繫がる, 1
強力, 1
失わ, 1
喋っ, 1
talking, 1
moon, 1
帯, 1
しょう, 2
地域, 8
カリフォルニア, 1
コロラド, 1
メキシコ, 5
故郷, 1
つれ, 3
思, 1
１２, 2
付き合う, 3
積もっ, 1
遅く, 3
ツルツル, 1
滑り, 1
まくり, 1
珍しい, 6
布団, 2
いじっ, 2
走る, 2
易しい, 1
歩く, 2
きっと, 5
受け入れる, 1
安全, 2
４９, 1
管理, 5
職, 4
スキル, 7
🕓, 1
☀, 3
🕘🌝, 1
リーダー, 1
😫, 2
幸運, 2
考えもの, 1
まとめる, 1
こなし, 2
キツく, 1
コツコツ, 2
やれる, 3
人間, 7
課題, 12
忙しく, 4
休み, 5
役割, 1
重要, 5
親切, 1
東海, 1
エア, 1
ふたり, 3
clip, 3
頑張れ, 1
離さ, 1
チャンネル, 6
難しく, 2
フィルム, 3
悩ん, 1
ちっぽけ, 1
ブログ, 1
サブスクライブ, 2
月食, 1
夜空, 2
ベランダ, 1
寝転がっ, 1
TerminalMontage, 1
アニメーター, 1
youtu, 6
be, 7
Lo, 1
dSF, 1
lU, 1
Y, 3
通じ, 3
映ら, 1
😖, 7
アクセント, 3
始め, 2
オー, 2
メン, 2
可笑しい, 6
うー, 1
ーーーーーーーーーーーーーー, 1
チャネル, 1
求め, 1
許し, 1
７, 1
ジョッシュ, 1
世話, 3
エピソード, 1
浮かび, 1
ワシントン, 2
トッド, 4
抱え, 2
正月, 2
分間, 3
スクリプト, 4
ohmygod, 1
レトロ, 1
後半, 1
terminalmontage, 1
インスピレーション, 1
合っ, 2
眠く, 1
oh, 1
god, 1
重い, 9
親, 4
撮ら, 1
初耳, 1
FUJIFILM, 2
自主, 1
制作, 3
以前, 2
意気, 1
一般, 6
Yellow, 1
包含, 2
比喩, 1
確認, 3
よろしけれ, 1
ユーザー, 1
クレジット, 1
入れる, 1
細かい, 2
もん, 7
インスタント, 1
app, 3
store, 1
インストール, 2
ドット, 1
調, 1
チャラい, 1
エンド, 2
ロール, 2
ダウンロード, 1
idfkf, 1
WtBafIKL, 1
0, 1
urBxvA, 1
PyGo, 1
Zj, 1
oweXYuU, 1
sharing, 1
アクション, 5
必須, 2
同士, 1
たー, 2
📸, 2
申し訳, 2
直せ, 1
飛び出し, 2
苦, 2
待ち, 9
いただき, 3
いたし, 2
cartoon, 2
取り掛かれる, 1
明け, 2
めでとう, 8
今年, 3
カーテゥン, 2
カナダ, 1
ノック, 2
ベアー, 1
ハウス, 1
ブルーズ, 2
クルーズ, 2
切れ目, 1
今週, 10
クレージー, 9
2021, 1
31, 2
01, 1
あけ, 2
叶っ, 1
怪我, 2
２０２１, 1
偲ん, 2
ついに, 1
修理, 2
(^-^), 1
無事, 1
ハンドル, 3
🥧, 1
数, 8
日間, 3
田舎, 14
フィアット, 2
感銘, 2
うち, 5
睡魔, 1
勝て, 1
裏側, 1
童話, 1
ルパン, 4
三, 4
世, 4
ご飯, 17
炊く, 1
遅, 2
要, 1
ಠ, 2
︵, 1
学び, 1
２０１９, 1
DVD, 1
池, 3
おとぎ話, 1
カー, 1
チェイス, 1
Disappearing, 1
Message, 1
Use, 1
see, 1
this, 1
type, 1
message, 1
食欲, 1
睡眠, 2
欲, 1
選ぶ, 3
ハク, 8
凛々しく, 1
カリオストロ, 1
理髪, 4
悔しい, 1
やめ, 5
畑, 5
髪型, 4
独特, 2
ぽい, 1
っぽく, 2
クラリス, 1
手品, 1
育て, 2
頭, 10
感激, 1
かな, 1
ル, 3
ピン, 2
トレーラー, 1
🌷, 1
野菜, 2
ぶどう, 2
ワイン, 16
今月, 1
ウサギ, 5
🐇, 1
儚い, 1
D, 2
探偵, 2
コナン, 1
vs, 1
泥棒, 1
🕵️, 1
🍷, 2
ヶ月, 4
半, 3
飲める, 5
ドーラ, 4
いっしょ, 1
可愛く, 2
ラピュタ, 1
盗賊, 1
ショー, 2
→, 14
ターキー, 3
８, 1
ビール, 2
一杯, 1
馴染み, 3
🍗, 1
唐揚げ, 1
鳥, 7
ブドウ, 4
フライド, 3
チキン, 2
飢え, 2
静か, 8
😳😳😳😳, 1
梅酒, 1
甘酒, 2
👶, 1
歳下, 1
x, 1
46, 1
z, 1
yg, 1
英文, 1
伝言, 1
聞こえ, 3
Is, 1
tip, 1
included, 1
いずれ, 1
テッペン, 1
越えれる, 1
ジュース, 7
酵母, 1
アルコール, 8
変える, 10
ふむ, 4
クリップ, 1
大声, 1
ru, 1
ed, 1
すっごく, 3
😱, 1
屋台, 4
みかけ, 1
ドゥ, 2
コメ, 2
欄, 4
笑う, 3
笑顔, 2
劇的, 1
危ない, 2
噛み, 2
イベント, 2
清潔, 5
海底, 2
溶接, 2
工, 1
タイプ, 12
あげる, 2
職人, 3
工事, 1
👷, 1
津波, 6
もの静か, 1
別人, 1
海外, 2
傷つか, 1
儀式, 1
正確, 1
描写, 1
ケーブル, 1
働く, 11
叙述, 2
花火, 7
多重, 2
人格, 2
ググ, 9
入れ替わり, 2
秘密, 1
女性, 8
嫉妬, 4
魂, 1
荒れ, 2
果て, 2
やんちゃ, 1
性格, 12
童顔, 1
顔立ち, 3
月旦, 1
治療, 3
血液, 1
型, 12
星座, 1
異色, 1
反応, 3
A, 7
瞳, 1
緑色, 1
羨ましかっ, 2
新年, 1
コンプレックス, 4
規模, 1
でか, 1
もむ, 1
妬む, 1
倍, 1
詰め込み, 1
思わ, 5
奔放, 1
歌える, 1
唯一, 5
でっ, 1
幹線, 9
太い, 1
比較, 1
深める, 1
匹, 1
ガソリン, 2
リットル, 1
50, 1
加工, 1
電車, 6
甘く, 1
濃厚, 2
Vocaloid, 1
深, 1
呼ぶ, 3
直喩, 1
ボーカロイド, 2
到底, 2
免許, 6
岩沼, 6
駅, 1
東北, 3
酔っ, 2
異なっ, 3
酔, 1
乗物, 1
酔い, 3
違法, 1
なめらか, 3
山, 14
乗り物, 1
助手, 1
席, 1
窓際, 2
送電, 4
線, 6
ラジオ, 2
ビート, 1
通過, 2
囲ま, 1
真似, 5
筆記, 1
隣, 7
谷, 1
アラスカ, 4
涼しい, 1
配電, 1
リズム, 1
出身, 5
豊か, 1
吹く, 2
心地良い, 1
汲み取れ, 1
本物, 6
おもちゃ, 3
めい, 1
めし, 1
天日, 1
スキー, 2
蜘蛛, 1
平気, 1
晴れ, 1
赤く, 1
投稿, 1
あちら, 2
住ま, 1
それぞれ, 2
若干, 1
一日, 4
丁度, 1
何色, 1
楽しみ, 8
グチャグチャ, 1
記録, 3
発信, 2
見込ん, 1
２０１１, 1
やす, 1
帰り, 4
裏山, 1
避難, 1
北方, 1
南方, 1
凍る, 2
赤道, 2
決め, 1
毛染め, 2
政治, 1
仮定, 1
住む, 4
利点, 1
気温, 1
マスク, 6
きつい, 1
😷, 1
ちゃ, 2
企業, 1
クリエイティブ, 2
地毛, 1
載っ, 1
２１, 2
氏, 2
２２, 1
慣れる, 3
エレガント, 2
役立ち, 1
地獄, 1
日焼け, 2
跡, 1
残り, 1
〜☺, 3
ずつ, 2
復興, 1
地, 4
ドラマ, 5
選ば, 1
しかも, 1
焼け跡, 2
灰色, 1
国許, 1
克服, 1
披露, 1
Prince, 3
読める, 2
体験, 1
２人, 1
笑え, 1
パーソナル, 2
カラー, 2
診断, 3
ユニット, 2
合体, 1
歌声, 1
天然, 1
唇, 1
生き生き, 1
魅せる, 1
調べる, 1
四季, 1
クール, 6
振る舞う, 2
っ子, 3
ピッ, 1
クリ, 1
合間, 1
思慮, 1
プロ, 1
貰っ, 1
ブルー, 2
ベース, 3
ウゥゥ, 1
スマート, 2
カタカナ, 8
浮気, 7
行動, 3
イエロー, 1
けっこう, 1
っこ, 4
折, 1
理想, 3
状況, 6
調べれ, 1
いちゃつく, 1
🍙, 2
茶飯, 1
事, 5
充分, 1
🙅, 1
誤解, 3
足ら, 1
猫, 7
被る, 2
異性, 1
甘え, 1
非力, 1
振る舞い, 2
和食, 2
落とす, 1
Translate, 1
余裕, 2
らし, 1
浅田, 3
アカウント, 2
ロックアウト, 1
コミュニケーション, 1
とらえどころ, 1
だね, 3
Netflix, 5
直, 1
映, 1
期間, 1
借りる, 1
観れる, 1
見つけよう, 1
トット, 1
バッグ, 1
👌, 1
屋, 7
レンタル, 2
Blu, 2
ray, 1
配信, 2
ホウネン, 2
エソ, 2
Ray, 1
digital, 1
入国, 1
許可, 3
🐟, 1
製作, 1
放送, 1
メディア, 1
今晩, 1
頼っ, 1
Stand, 2
By, 1
Me, 2
カップル, 2
だらけ, 2
主題, 1
菅田, 1
将, 1
暉, 1
虹, 1
手書き, 3
Skype, 2
🇯🇵, 2
早朝, 1
手間, 1
MacBookpro, 1
カタコト, 7
なれる, 1
MacBookPro, 1
GAIN, 1
ビジオ, 1
YlGjISSV, 1
YA, 1
現在, 2
出来る, 1
拙い, 1
倒れる, 1
ペ, 1
チャ, 1
頂け, 1
イカ, 1
脚光, 1
浴びる, 2
イントネーション, 1
話そう, 1
印刷, 1
サービス, 1
ころころ, 1
ったら, 2
断然, 4
聴こえ, 1
きよく, 1
人脈, 3
乗り気, 2
贈る, 1
郵送, 1
混ざっ, 1
積極, 4
年間, 3
通り, 4
なろう, 1
話しかけ, 2
経ち, 1
やーい, 1
相当, 2
変わり, 1
🥳🎉, 1
祝う, 2
地震, 1
会う, 5
頻繁, 4
環境, 5
色んな, 1
飲酒, 1
ヘラヘラ, 1
降る, 2
コンフリクト, 1
クタクタ, 1
よし, 1
フッ, 2
早生まれ, 1
遅い, 5
ワクチン, 2
暴風, 1
雨, 6
覗け, 1
地名, 1
植木, 3
鉢, 3
ゆか, 1
砂, 1
まみれ, 1
すえ, 5
かわいそう, 2
悪く, 1
キラキラ, 2
🙏, 1
仲, 1
付き合い, 2
枝, 1
折れ, 1
セーフ, 1
給湯, 2
くぐっ, 1
玄関, 1
洋風, 1
相性, 1
抜群, 1
すてき, 1
さる, 1
食事, 2
費用, 1
配管, 1
手巻き, 1
寿司, 1
持ち上げ, 1
😳😎, 1
️🎉, 1
パイプ, 1
凍っ, 1
🤠, 1
弾丸, 1
パーカ, 3
プロテイン, 1
🥶, 2
水抜き, 1
資格, 3
持て, 1
送れる, 1
🔥, 1
減り, 2
商品, 2
発送, 1
会員, 1
平凡, 1
わくわく, 2
SUZURI, 1
出荷, 1
楽観, 3
モデル, 3
法律, 3
´, 2
▽, 2
`, 2
かつて, 2
独立, 1
ユニーク, 1
うるさい, 3
才能, 3
島国, 2
撃つ, 1
日の目, 1
浴び, 3
再会, 1
信頼, 4
地元, 2
銃声, 1
打っ, 4
耳, 4
任せ, 1
聴覚, 2
縮小, 1
やり取り, 1
有, 3
意義, 3
回答, 2
とがめる, 1
文面, 1
貰える, 1
自身, 4
生活, 2
話せ, 4
レコード, 5
ジャケット, 4
配布, 2
解体, 1
MacBook, 1
美学, 1
Macbook, 2
Windows, 3
ハードウェア, 1
😌, 10
刀, 3
流, 3
Mac, 2
恋しい, 2
プロジェクト, 2
失う, 1
ビュンビュン, 1
⚔, 1
️😎, 1
正, 1
反対, 4
楽しかっ, 6
見返し, 1
懐かしく, 2
戸惑い, 1
おやま, 1
主情, 1
新しく, 1
自己, 2
貸し, 1
adobe, 1
XD, 1
仕方, 1
GooglePixel, 1
Adobe, 1
VisualStudioCode, 1
生きる, 4
思い出, 7
画面, 1
この頃, 1
振り返る, 1
分かれる, 2
実物, 1
こなす, 1
違, 1
感性, 2
喋ら, 1
グランド, 1
ビュッフェ, 2
味わえる, 1
オーケイ, 2
たこ焼き, 4
食料, 1
雑貨, 1
成分, 1
おにぎり, 2
ザック, 1
イサン, 2
求職, 1
おもう, 2
材料, 1
禍, 1
室, 1
ちょうど, 1
割り当て, 1
晩, 3
ウィー, 6
客, 3
合わせる, 2
多少, 1
歩い, 4
⛩。, 1
頂い, 2
報告, 1
奥, 6
流れる, 1
シュルシュル, 2
描か, 1
数値, 1
決まっ, 1
描, 2
🐱, 1
＝✏, 1
draw, 2
局, 3
美術, 3
卒業, 13
一握り, 1
間違える, 2
着物, 1
瞬間, 1
間違え, 1
テロップ, 3
フリップ, 1
不安, 2
晴れ姿, 2
アドベンチャー, 2
確信, 3
早く, 6
頑張ら, 1
😠, 1
始める, 2
浅はか, 1
怒っ, 1
帽子, 6
バカバカしい, 1
カップ, 2
行か, 2
偉い, 2
🐱🐭, 1
届く, 1
届き, 2
同僚, 6
父親, 1
上部, 1
平ら, 1
飾り, 1
ドリーム, 1
キャスト, 1
国際, 1
配送, 1
ウィンク, 6
小学, 1
ウインク, 2
🎓, 1
職場, 3
心強い, 1
アレンジ, 1
被っ, 3
届い, 2
あれー, 1
把, 1
絡げ, 1
多かっ, 1
動い, 2
協調, 1
寝っ, 1
(=_=;), 1
花束, 2
休め, 1
持ち物, 1
キザ, 2
褒美, 2
働ける, 1
近来, 1
気楽, 3
圧倒, 1
紳士, 1
あったかい, 1
夜ご飯, 2
キムチ, 2
納豆, 5
留め, 1
おき, 1
見つかる, 2
モテる, 3
塩, 4
モテモテ, 1
好き嫌い, 1
研, 1
うふふ, 1
不足, 1
あっさり, 1
色白, 1
ネバネバ, 2
糸, 1
ウェット, 1
ティッシュ, 1
録画, 2
ハスキー, 3
一意, 2
多種, 1
多様, 1
暮れ, 1
変え, 1
バツ, 2
賢明, 1
誠実, 1
フィクション, 1
実在, 1
蔓延, 1
色素, 1
慌てる, 1
広がる, 1
勧め, 1
ギャップ, 6
飲み, 7
枯れ, 1
作り手, 1
こだわり, 1
詰まっ, 1
理, 2
かなう, 1
コントラスト, 1
模様, 1
アドバイス, 2
異なる, 5
ねばねば, 1
指, 1
面, 1
アナ, 1
ベル, 1
作者, 1
込めれ, 1
真っ白, 1
垂らす, 1
滴, 1
緊張, 1
青く, 1
ことわざ, 3
他人, 5
洗い, 1
惹か, 1
アナベル, 2
同様, 4
柵, 1
向こう側, 1
草, 2
がかっ, 1
苦痛, 2
真, 2
起こる, 2
闘争, 1
おく, 3
不満, 1
衣類, 1
汚し, 1
喫茶, 1
働い, 4
寄り添っ, 2
芸能, 2
心ない, 1
苦しく, 1
パスタ, 1
はね, 1
🍝, 1
外面, 1
攻撃, 1
シネミン, 1
注目, 2
集める, 1
百, 1
褒め言葉, 1
寂しい, 3
赤い, 1
こぼし, 1
暗かっ, 1
無視, 1
視線, 1
殺し, 1
納得, 1
無敵, 1
勝っ, 1
ペニーワイズ, 1
格好, 8
単に, 2
諸説, 1
互い, 5
効果, 1
たまたま, 1
合わ, 3
🤡, 1
Shining, 1
ハラハラ, 1
ストーム, 1
トルーパー, 1
It, 1
デ, 2
シャイニング, 1
息, 1
呑む, 1
ホラー, 2
オタク, 1
シネマトグラフィー, 1
ダフト, 3
パンク, 3
パトリック, 5
ステージ, 2
一人暮らし, 1
興奮, 1
ロボット, 1
背, 1
楽器, 3
ギター, 1
コンピュータ, 1
歌おう, 1
弾ける, 1
左右, 1
じゃっ, 1
ギリギリ, 1
まあまあ, 2
完璧, 2
両手, 2
マスター, 2
ドラム, 3
ハーモニカ, 8
90, 2
MOOMIN, 1
吹ける, 1
oasis, 3
whatever, 1
激しい, 1
アコーディオン, 3
混同, 1
ケイジャン, 3
不可欠, 1
置き換える, 1
いえ, 2
Blues, 1
Travellers, 1
メロディー, 1
裏切ら, 1
歌わ, 1
オーソドックス, 2
形状, 1
blues, 1
travellers, 1
同一, 2
^^;, 2
薬, 3
形, 3
育ち, 2
なじみ, 2
そちら, 5
_(._.)_, 1
正統, 1
そそら, 1
しるし, 1
小, 3
低, 2
学年, 2
awhzclrBMc, 1
見解, 1
経つ, 1
やすく, 2
離れる, 3
拒否, 1
るね, 1
官, 1
明らか, 2
バンド, 1
紹介, 5
ぎこちなく, 3
銃口, 1
挙げる, 1
テツヤ, 3
似合っ, 2
違和, 2
熱心, 1
つか, 2
️💕, 1
仕事帰り, 2
地下, 1
鉄, 1
起動, 1
Wikipedia, 1
わり, 2
真面目, 1
笑い, 2
ロック, 5
怒ら, 3
ライオン, 1
先輩, 20
頼り, 1
新人, 1
わ〜, 1
